t,x1,y1,z1,x2,y2,z2,dx,dy,dz,cal_x,cal_y,cal_z
1759751926.9116783,-427.91,-1491.68,2387.09,-38.46,62.5,37.99,-389.45000000000005,-1429.18,2425.08,-5442.188000000001,425.19549999999913,2247.8754999999996
1759751926.9728377,-427.91,-1490.48,2384.43,-36.06,62.5,37.75,-391.85,-1427.98,2422.18,-5444.588000000002,426.3954999999992,2244.9754999999996
1759751927.03234,-429.11,-1490.48,2384.43,-36.06,62.5,36.78,-393.05,-1427.98,2421.21,-5445.788000000001,426.3954999999992,2244.0054999999998
1759751927.1522233,-427.91,-1489.28,2379.59,-37.26,61.3,37.27,-390.65000000000003,-1427.98,2416.86,-5443.388000000001,426.3954999999992,2239.6555
1759751927.2112913,-429.11,-1489.28,2379.34,-36.06,62.5,37.27,-393.05,-1426.78,2416.61,-5445.788000000001,427.5954999999992,2239.4055
1759751927.2725914,-429.11,-1490.48,2378.86,-36.06,62.5,37.99,-393.05,-1427.98,2416.85,-5445.788000000001,426.3954999999992,2239.6454999999996
1759751927.331535,-429.11,-1489.28,2383.46,-37.26,62.5,36.54,-391.85,-1426.78,2420.0,-5444.588000000002,427.5954999999992,2242.7954999999997
1759751927.5124984,-427.91,-1489.28,2381.04,-37.26,62.5,37.99,-390.65000000000003,-1426.78,2419.0299999999997,-5443.388000000001,427.5954999999992,2241.8254999999995
1759751927.571488,-429.11,-1490.48,2384.18,-36.06,62.5,39.2,-393.05,-1427.98,2423.3799999999997,-5445.788000000001,426.3954999999992,2246.1754999999994
1759751927.6912034,-427.91,-1488.08,2377.41,-37.26,62.5,37.03,-390.65000000000003,-1425.58,2414.44,-5443.388000000001,428.79549999999927,2237.2355
1759751927.7523608,-429.11,-1488.08,2379.59,-37.26,61.3,37.27,-391.85,-1426.78,2416.86,-5444.588000000002,427.5954999999992,2239.6555
1759751927.810083,-429.11,-1489.28,2377.65,-36.06,61.3,36.54,-393.05,-1427.98,2414.19,-5445.788000000001,426.3954999999992,2236.9855
1759751927.8722196,-430.32,-1488.08,2380.8,-34.86,62.5,37.51,-395.46,-1425.58,2418.3100000000004,-5448.198000000001,428.79549999999927,2241.1055
1759751928.0522244,-429.11,-1488.08,2373.78,-37.26,62.5,36.78,-391.85,-1425.58,2410.5600000000004,-5444.588000000002,428.79549999999927,2233.3555
1759751928.1102104,-429.11,-1486.87,2377.41,-37.26,62.5,37.75,-391.85,-1424.37,2415.16,-5444.588000000002,430.0054999999993,2237.9554999999996
